          input_hash;             cup_rad;             cup_lip;           cup_depth;           cup_angle;          cup_y_to_x;               space;           alu_thick;            pressure;       time_to_crack;            lip_mean;           edge_mean
        1944289549.0;    39.6742893274876;                 1.0;  23.794544939152658;  25.458104362444935;  0.9950173582965244;   29.34290787756179;                 0.8;   8.780114028217948;                 1.0;  0.9431608711143988;   1.002649235472887
        1669572182.0;    39.6742893274876;                 1.0;  25.673999433067927;  25.458104362444935;  0.9950173582965244;   29.34290787756179;                 0.8;    9.01638830745301;            0.222345;  0.9223188091260444;  0.8392578361040555
        1630846255.0;    39.6742893274876;                 1.0;  24.734272186110296;  25.458104362444935;  0.9950173582965244;   29.34290787756179;                 0.8;   8.898251167835479;             0.23364;   0.944653165919744;  0.7719248342813636
        3533137676.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;   29.34290787756179;                 0.8;   8.839182598026714; 0.23390999999999998;  0.9437901175046591;  1.0020391891477927
         267444172.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;    34.6714539387809;                 0.8;   8.839182598026714;                 1.0;  0.9439323374644545;  1.0013262429119365
        3614523435.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;   32.00718090817134;                 0.8;   8.839182598026714;                 1.0;  0.9441528203354275;  1.0037182709592518
        3226052279.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  30.675044392866564;                 0.8;   8.839182598026714;            0.230085;   0.942164951233674;  0.7504441018896152
        1991048368.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   8.839182598026714;                 1.0;  0.9438738431463121;    1.00349261036591
         385571020.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   6.419591299013357;                 1.0;  0.9165944250083826;   1.002353929115468
        1599607755.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   5.209795649506678;                 1.0;  0.9027919855453557;   1.004884824394651
        2794213033.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   4.604897824753339;                 1.0;   0.893364371010331;  1.0049098739440119
        2607817975.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   4.907346737130009;                 1.0;  0.8968768688444801;  1.0044479276271365
        2317095635.0;    39.6742893274876;                 1.0;  24.264408562631477;  25.458104362444935;  0.9950173582965244;  31.341112650518955;                 0.8;   5.058571193318343;                 1.0;  0.9016759980858172;  1.0049347195767326
